region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,disruption_mode,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3115,multimodal,1.0,0,66.22,66.22,19.14,78.0,97.14,777.15,0.2471,46.42,56.37,66.22,66.22,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3116,multimodal,1.0,0,70.33,70.33,19.1,78.0,97.1,776.77,0.2472,46.39,59.59,70.33,70.33,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3117,multimodal,1.0,0,67.21,67.21,19.13,78.0,97.13,777.06,0.2471,46.41,56.3,67.21,67.21,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3118,multimodal,1.0,0,68.7,68.7,19.19,78.0,97.19,777.53,0.2469,46.41,59.11,68.7,68.7,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3119,multimodal,1.0,0,66.76,66.76,19.13,78.0,97.13,777.08,0.2471,46.41,56.65,66.76,66.76,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3120,multimodal,1.0,0,66.02,66.02,19.47,78.0,97.47,779.77,0.2462,46.43,56.15,66.02,66.02,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3121,multimodal,1.0,0,66.84,66.84,19.08,78.0,97.08,776.68,0.2472,46.47,56.33,66.84,66.84,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3122,multimodal,1.0,0,71.32,71.32,19.14,78.0,97.14,777.12,0.2471,46.43,56.96,71.32,71.32,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3123,multimodal,1.0,0,67.4,67.4,19.19,78.0,97.19,777.51,0.2469,46.41,56.49,67.4,67.4,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3124,multimodal,1.0,0,67.99,67.99,19.3,78.0,97.3,778.43,0.2466,46.41,58.19,67.99,67.99,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3125,multimodal,1.0,0,68.07,68.07,19.16,78.0,97.16,777.3,0.247,46.41,56.69,68.07,68.07,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3126,multimodal,1.0,0,66.57,66.57,18.93,78.0,96.93,775.45,0.2476,46.43,56.44,66.57,66.57,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3127,multimodal,1.0,0,66.47,66.47,19.04,78.0,97.04,776.3,0.2473,46.46,56.43,66.47,66.47,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3128,multimodal,1.0,0,65.86,65.86,19.0,78.0,97.0,775.99,0.2474,46.41,56.08,65.86,65.86,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3129,multimodal,1.0,0,67.17,67.17,19.1,78.0,97.1,776.77,0.2472,46.43,56.93,67.17,67.17,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_severe,songpa_rail_delay_severe,rail_service,none,none,3130,multimodal,1.0,0,65.87,65.87,18.96,78.0,96.96,775.67,0.2475,46.42,56.41,65.87,65.87,0,,policy=Severe fleet reduction at 0.50x for both feeder and last-mile to test multimodal collapse under extreme fleet constraint. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3101,bus_only,1.0,0,20.53,20.53,16.36,0.0,16.36,130.85,1.4674,10.37,15.45,20.53,20.53,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3102,bus_only,1.0,0,20.44,20.44,16.37,0.0,16.37,130.97,1.466,10.5,15.43,20.44,20.44,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3103,bus_only,1.0,0,20.5,20.5,16.69,0.0,16.69,133.53,1.4379,10.58,15.61,20.5,20.5,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3104,bus_only,1.0,0,20.52,20.52,16.45,0.0,16.45,131.59,1.4591,10.61,15.32,20.52,20.52,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3105,bus_only,1.0,0,20.42,20.42,16.26,0.0,16.26,130.05,1.4763,10.32,15.51,20.42,20.42,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3106,bus_only,1.0,0,20.7,20.7,16.92,0.0,16.92,135.39,1.4181,10.68,15.55,20.7,20.7,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3107,bus_only,1.0,0,20.54,20.54,16.86,0.0,16.86,134.84,1.4239,10.6,15.71,20.54,20.54,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3108,bus_only,1.0,0,20.48,20.48,16.56,0.0,16.56,132.51,1.4489,10.47,15.62,20.48,20.48,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3109,bus_only,1.0,0,20.58,20.58,16.65,0.0,16.65,133.18,1.4416,10.52,15.55,20.58,20.58,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3110,bus_only,1.0,0,20.43,20.43,16.44,0.0,16.44,131.48,1.4603,10.45,15.55,20.43,20.43,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3111,bus_only,1.0,0,20.56,20.56,16.64,0.0,16.64,133.14,1.4421,10.56,15.53,20.56,20.56,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3112,bus_only,1.0,0,20.33,20.33,16.4,0.0,16.4,131.22,1.4632,10.47,15.6,20.33,20.33,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3113,bus_only,1.0,0,20.35,20.35,16.27,0.0,16.27,130.13,1.4754,10.47,15.45,20.35,20.35,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3114,bus_only,1.0,0,20.44,20.44,16.3,0.0,16.3,130.4,1.4724,10.44,15.42,20.44,20.44,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3115,bus_only,1.0,0,20.47,20.47,16.53,0.0,16.53,132.28,1.4515,10.55,15.52,20.47,20.47,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3116,bus_only,1.0,0,20.54,20.54,16.53,0.0,16.53,132.26,1.4517,10.52,15.48,20.54,20.54,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3117,bus_only,1.0,0,20.57,20.57,16.56,0.0,16.56,132.45,1.4496,10.49,15.49,20.57,20.57,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3118,bus_only,1.0,0,20.54,20.54,16.62,0.0,16.62,132.93,1.4443,10.47,15.6,20.54,20.54,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3119,bus_only,1.0,0,20.44,20.44,16.48,0.0,16.48,131.84,1.4563,10.54,15.5,20.44,20.44,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3120,bus_only,1.0,0,20.6,20.6,16.93,0.0,16.93,135.44,1.4176,10.69,15.64,20.6,20.6,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3121,bus_only,1.0,0,20.59,20.59,16.5,0.0,16.5,131.99,1.4546,10.4,15.52,20.59,20.59,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3122,bus_only,1.0,0,20.6,20.6,16.65,0.0,16.65,133.23,1.4411,10.41,15.64,20.6,20.6,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3123,bus_only,1.0,0,20.52,20.52,16.69,0.0,16.69,133.48,1.4384,10.57,15.59,20.52,20.52,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3124,bus_only,1.0,0,20.55,20.55,16.78,0.0,16.78,134.23,1.4303,10.65,15.58,20.55,20.55,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3125,bus_only,1.0,0,20.68,20.68,16.74,0.0,16.74,133.95,1.4334,10.58,15.48,20.68,20.68,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
